record_id,movie_id,year,title_zh_cn,title_ja,category,language,evidence_type,source,download_provider,creator,original_pack,original_path,original_filename,archive_member_filename,archive_member_name_raw,organized_path,organized_filename,extension,size_bytes,sha256_before,sha256_after,byte_identical,classification_confidence,classification_reason,cue_count,encoding_observed,header_title,notes
EV0027,M11,1990,大雄与动物行星,のび太とアニマル惑星,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 11 Nobita to Animal Planet (1990) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 11 Nobita to Animal Planet (1990) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 11 Nobita to Animal Planet (1990) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 11 Nobita to Animal Planet (1990) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,M11_1990_大雄与动物行星/01_JA_SOURCE/M11.1990.ja-JP.source.WOWOW.Conan06.ass,M11.1990.ja-JP.source.WOWOW.Conan06.ass,.ass,275592,ac560d3518ac9805bcb763bbfc22d339d523188aa23841f2459def791d2e25c2,ac560d3518ac9805bcb763bbfc22d339d523188aa23841f2459def791d2e25c2,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",2484,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0082,M11,1990,大雄与动物行星,のび太とアニマル惑星,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,11[1990]大雄与动物行星/11[1990]大雄与动物行星.sc.ass,11[1990]大雄与动物行星.sc.ass,11[1990]大雄与动物行星.sc.ass,11[1990]┤≤╨█╙δ╢»╬∩╨╨╨╟/11[1990]┤≤╨█╙δ╢»╬∩╨╨╨╟.sc.ass,M11_1990_大雄与动物行星/02_ZH_JP_AUDIO/M11.1990.zh-CN.jp-audio.Fansub.漫游字幕组.ass,M11.1990.zh-CN.jp-audio.Fansub.漫游字幕组.ass,.ass,152104,44418008ec4fb11e03ce94634ea049a74527478978d937045546c51ac5d21071,44418008ec4fb11e03ce94634ea049a74527478978d937045546c51ac5d21071,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1928,UTF-8-SIG,[1990]大雄与动物行星,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0047,M11,1990,大雄与动物行星,のび太とアニマル惑星,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,漫游字幕组,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,11[1990]大雄与动物行星.ass,11[1990]大雄与动物行星.ass,11[1990]大雄与动物行星.ass,11[1990]大雄与动物行星.ass,M11_1990_大雄与动物行星/02_ZH_JP_AUDIO/M11.1990.zh-CN.jp-audio.WOWOWCN.漫游字幕组.ass,M11.1990.zh-CN.jp-audio.WOWOWCN.漫游字幕组.ass,.ass,152212,1eb941a5103af32d0f3e9f05879cee105fa1fe51e36ca5ce067103b7ec6be1b8,1eb941a5103af32d0f3e9f05879cee105fa1fe51e36ca5ce067103b7ec6be1b8,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1925,UTF-8-SIG,[1990]大雄与动物行星,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0083,M11,1990,大雄与动物行星,のび太とアニマル惑星,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,11[1990]大雄与动物行星/11[1990]大雄与动物行星.tc.ass,11[1990]大雄与动物行星.tc.ass,11[1990]大雄与动物行星.tc.ass,11[1990]┤≤╨█╙δ╢»╬∩╨╨╨╟/11[1990]┤≤╨█╙δ╢»╬∩╨╨╨╟.tc.ass,M11_1990_大雄与动物行星/02_ZH_JP_AUDIO/M11.1990.zh-TW.jp-audio.Fansub.漫游字幕组.ass,M11.1990.zh-TW.jp-audio.Fansub.漫游字幕组.ass,.ass,152104,ade821f181facda913b7110d02314288e585ed96ef2080e45308272fbabd8b38,ade821f181facda913b7110d02314288e585ed96ef2080e45308272fbabd8b38,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1928,UTF-8-SIG,[1990]大雄与动物行星,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0028,M12,1991,大雄的天方夜谭,のび太のドラビアンナイト,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 12 Nobita no Dorabian Nights (1991) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 12 Nobita no Dorabian Nights (1991) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 12 Nobita no Dorabian Nights (1991) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 12 Nobita no Dorabian Nights (1991) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,M12_1991_大雄的天方夜谭/01_JA_SOURCE/M12.1991.ja-JP.source.WOWOW.Conan06.ass,M12.1991.ja-JP.source.WOWOW.Conan06.ass,.ass,263262,6ec47e8763a64989930538860af1437de846a1a8724030c473102e3a1c76605c,6ec47e8763a64989930538860af1437de846a1a8724030c473102e3a1c76605c,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",2380,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0084,M12,1991,大雄的天方夜谭,のび太のドラビアンナイト,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,12[1991]大雄的天方夜谭/12[1991]大雄的天方夜谭.sc.ass,12[1991]大雄的天方夜谭.sc.ass,12[1991]大雄的天方夜谭.sc.ass,12[1991]┤≤╨█╡─╠∞╖╜╥╣╠╖/12[1991]┤≤╨█╡─╠∞╖╜╥╣╠╖.sc.ass,M12_1991_大雄的天方夜谭/02_ZH_JP_AUDIO/M12.1991.zh-CN.jp-audio.Fansub.漫游字幕组.ass,M12.1991.zh-CN.jp-audio.Fansub.漫游字幕组.ass,.ass,147215,01999d74c40a0175e14e68cf8f8f67a6c48b056e8943358da821288efa9544f3,01999d74c40a0175e14e68cf8f8f67a6c48b056e8943358da821288efa9544f3,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1832,UTF-8-SIG,[1991]大雄的天方夜谭,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0048,M12,1991,大雄的天方夜谭,のび太のドラビアンナイト,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,漫游字幕组,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,12[1991]大雄的天方夜谭.ass,12[1991]大雄的天方夜谭.ass,12[1991]大雄的天方夜谭.ass,12[1991]大雄的天方夜谭.ass,M12_1991_大雄的天方夜谭/02_ZH_JP_AUDIO/M12.1991.zh-CN.jp-audio.WOWOWCN.漫游字幕组.ass,M12.1991.zh-CN.jp-audio.WOWOWCN.漫游字幕组.ass,.ass,145555,14a5fc78493cbf7efd8cb6a043f79af3cc55d0eaabb70e03ba13b9db0cf70913,14a5fc78493cbf7efd8cb6a043f79af3cc55d0eaabb70e03ba13b9db0cf70913,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1831,UTF-8-SIG,[1991]大雄的天方夜谭,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0085,M12,1991,大雄的天方夜谭,のび太のドラビアンナイト,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,12[1991]大雄的天方夜谭/12[1991]大雄的天方夜谭.tc.ass,12[1991]大雄的天方夜谭.tc.ass,12[1991]大雄的天方夜谭.tc.ass,12[1991]┤≤╨█╡─╠∞╖╜╥╣╠╖/12[1991]┤≤╨█╡─╠∞╖╜╥╣╠╖.tc.ass,M12_1991_大雄的天方夜谭/02_ZH_JP_AUDIO/M12.1991.zh-TW.jp-audio.Fansub.漫游字幕组.ass,M12.1991.zh-TW.jp-audio.Fansub.漫游字幕组.ass,.ass,147215,7219cd812f71e314c2b1a7f85508c18b2870823971692425631d524f9314bf2e,7219cd812f71e314c2b1a7f85508c18b2870823971692425631d524f9314bf2e,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1832,UTF-8-SIG,[1991]大雄的天方夜谭,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0029,M13,1992,大雄与云之王国,のび太と雲の王国,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 13 Nobita to Kumo no Oukoku (1992) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 13 Nobita to Kumo no Oukoku (1992) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 13 Nobita to Kumo no Oukoku (1992) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 13 Nobita to Kumo no Oukoku (1992) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,M13_1992_大雄与云之王国/01_JA_SOURCE/M13.1992.ja-JP.source.WOWOW.Conan06.ass,M13.1992.ja-JP.source.WOWOW.Conan06.ass,.ass,258866,6a5a859ddd9e7f962977c049851556b7c36c02c74ceb8ab259e5d1cd07e6017b,6a5a859ddd9e7f962977c049851556b7c36c02c74ceb8ab259e5d1cd07e6017b,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",2308,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0086,M13,1992,大雄与云之王国,のび太と雲の王国,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,HKG字幕组&影月字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,13[1992]大雄与云之国/13[1992]大雄与云之国.sc.ass,13[1992]大雄与云之国.sc.ass,13[1992]大雄与云之国.sc.ass,13[1992]┤≤╨█╙δ╘╞╓«╣·/13[1992]┤≤╨█╙δ╘╞╓«╣·.sc.ass,M13_1992_大雄与云之王国/02_ZH_JP_AUDIO/M13.1992.zh-CN.jp-audio.Fansub.HKG字幕组+影月字幕组.ass,M13.1992.zh-CN.jp-audio.Fansub.HKG字幕组+影月字幕组.ass,.ass,139763,47a94950467d71457b82555bff8cdaefef35e10715f692433a16289d48e0149b,47a94950467d71457b82555bff8cdaefef35e10715f692433a16289d48e0149b,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1630,UTF-8-SIG,[1992]云之国,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0049,M13,1992,大雄与云之王国,のび太と雲の王国,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,HKG字幕组&影月字幕组,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,13[1992]大雄与云之国.ass,13[1992]大雄与云之国.ass,13[1992]大雄与云之国.ass,13[1992]大雄与云之国.ass,M13_1992_大雄与云之王国/02_ZH_JP_AUDIO/M13.1992.zh-CN.jp-audio.WOWOWCN.HKG字幕组+影月字幕组.ass,M13.1992.zh-CN.jp-audio.WOWOWCN.HKG字幕组+影月字幕组.ass,.ass,135070,13070676b7809706a876a39639b094fb9c88c289aef2dcee8dbd4a6146e0a3b1,13070676b7809706a876a39639b094fb9c88c289aef2dcee8dbd4a6146e0a3b1,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1597,UTF-8-SIG,[1992]云之国,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0087,M13,1992,大雄与云之王国,のび太と雲の王国,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,HKG字幕組&影月字幕組,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,13[1992]大雄与云之国/13[1992]大雄与云之国.tc.ass,13[1992]大雄与云之国.tc.ass,13[1992]大雄与云之国.tc.ass,13[1992]┤≤╨█╙δ╘╞╓«╣·/13[1992]┤≤╨█╙δ╘╞╓«╣·.tc.ass,M13_1992_大雄与云之王国/02_ZH_JP_AUDIO/M13.1992.zh-TW.jp-audio.Fansub.HKG字幕組+影月字幕組.ass,M13.1992.zh-TW.jp-audio.Fansub.HKG字幕組+影月字幕組.ass,.ass,139763,f95f17ad961585c14b2d3a6a0fa12f44b1c85367736f557c9416851580023055,f95f17ad961585c14b2d3a6a0fa12f44b1c85367736f557c9416851580023055,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1630,UTF-8-SIG,[1992]雲之國,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0030,M14,1993,大雄与白金迷宫,のび太とブリキの迷宮,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 14 Nobita to Buriki no Labyrinth (1993) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 14 Nobita to Buriki no Labyrinth (1993) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 14 Nobita to Buriki no Labyrinth (1993) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 14 Nobita to Buriki no Labyrinth (1993) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,M14_1993_大雄与白金迷宫/01_JA_SOURCE/M14.1993.ja-JP.source.WOWOW.Conan06.ass,M14.1993.ja-JP.source.WOWOW.Conan06.ass,.ass,252583,7fa403469d2dc67da9388d89848cb0ae15ffe574aed2ad0792fd99a66b1ba508,7fa403469d2dc67da9388d89848cb0ae15ffe574aed2ad0792fd99a66b1ba508,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",2248,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0088,M14,1993,大雄与白金迷宫,のび太とブリキの迷宮,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,14[1993]大雄在白金迷宫/14[1993]大雄在白金迷宫.sc.ass,14[1993]大雄在白金迷宫.sc.ass,14[1993]大雄在白金迷宫.sc.ass,14[1993]┤≤╨█╘┌░╫╜≡├╘╣¼/14[1993]┤≤╨█╘┌░╫╜≡├╘╣¼.sc.ass,M14_1993_大雄与白金迷宫/02_ZH_JP_AUDIO/M14.1993.zh-CN.jp-audio.Fansub.漫游字幕组.ass,M14.1993.zh-CN.jp-audio.Fansub.漫游字幕组.ass,.ass,136785,ad5b7c487c7350cb118ee37a4f2d0981d6d90e50ebbe5f890f0e60ee45356a23,ad5b7c487c7350cb118ee37a4f2d0981d6d90e50ebbe5f890f0e60ee45356a23,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1647,UTF-8-SIG,[1993]大雄在白金迷宫,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0050,M14,1993,大雄与白金迷宫,のび太とブリキの迷宮,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,漫游字幕组,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,14[1993]大雄在白金迷宫.ass,14[1993]大雄在白金迷宫.ass,14[1993]大雄在白金迷宫.ass,14[1993]大雄在白金迷宫.ass,M14_1993_大雄与白金迷宫/02_ZH_JP_AUDIO/M14.1993.zh-CN.jp-audio.WOWOWCN.漫游字幕组.ass,M14.1993.zh-CN.jp-audio.WOWOWCN.漫游字幕组.ass,.ass,158363,152ab8821a8b0ad1218448686fb03589c1aff3055a11274bf13d8803fbb23381,152ab8821a8b0ad1218448686fb03589c1aff3055a11274bf13d8803fbb23381,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1647,UTF-8-SIG,[1993]大雄在白金迷宫,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0089,M14,1993,大雄与白金迷宫,のび太とブリキの迷宮,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,14[1993]大雄在白金迷宫/14[1993]大雄在白金迷宫.tc.ass,14[1993]大雄在白金迷宫.tc.ass,14[1993]大雄在白金迷宫.tc.ass,14[1993]┤≤╨█╘┌░╫╜≡├╘╣¼/14[1993]┤≤╨█╘┌░╫╜≡├╘╣¼.tc.ass,M14_1993_大雄与白金迷宫/02_ZH_JP_AUDIO/M14.1993.zh-TW.jp-audio.Fansub.漫游字幕组.ass,M14.1993.zh-TW.jp-audio.Fansub.漫游字幕组.ass,.ass,136785,fe67da17c80fd0440f95742fce9043f832933fe3cbbc5ac6027a7ef42ef9dd38,fe67da17c80fd0440f95742fce9043f832933fe3cbbc5ac6027a7ef42ef9dd38,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1647,UTF-8-SIG,[1993]大雄在白金迷宫,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0031,M15,1994,大雄与梦幻三剑士,のび太と夢幻三剣士,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 15 Nobita to Mugen Sankenshi (1994) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 15 Nobita to Mugen Sankenshi (1994) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 15 Nobita to Mugen Sankenshi (1994) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 15 Nobita to Mugen Sankenshi (1994) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,M15_1994_大雄与梦幻三剑士/01_JA_SOURCE/M15.1994.ja-JP.source.WOWOW.Conan06.ass,M15.1994.ja-JP.source.WOWOW.Conan06.ass,.ass,263743,f9d55d00dd03f203c0978039471f03c499b06c2606ff6aa27b0aa33a64266261,f9d55d00dd03f203c0978039471f03c499b06c2606ff6aa27b0aa33a64266261,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",2346,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0090,M15,1994,大雄与梦幻三剑士,のび太と夢幻三剣士,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,15[1994]大雄与梦幻三剑士/15[1994]大雄与梦幻三剑士.sc.ass,15[1994]大雄与梦幻三剑士.sc.ass,15[1994]大雄与梦幻三剑士.sc.ass,15[1994]┤≤╨█╙δ├╬╗├╚²╜ú╩┐/15[1994]┤≤╨█╙δ├╬╗├╚²╜ú╩┐.sc.ass,M15_1994_大雄与梦幻三剑士/02_ZH_JP_AUDIO/M15.1994.zh-CN.jp-audio.Fansub.漫游字幕组.ass,M15.1994.zh-CN.jp-audio.Fansub.漫游字幕组.ass,.ass,144613,28d3fd9af048e1bc9c8e3026e89f3c59dd1c44c3090f6f9ae45f5924d2d6b766,28d3fd9af048e1bc9c8e3026e89f3c59dd1c44c3090f6f9ae45f5924d2d6b766,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1786,UTF-8-SIG,[1994]大雄与梦幻三剑士,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0051,M15,1994,大雄与梦幻三剑士,のび太と夢幻三剣士,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,Unknown,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,15[1994]大雄与梦幻三剑士.ass,15[1994]大雄与梦幻三剑士.ass,15[1994]大雄与梦幻三剑士.ass,15[1994]大雄与梦幻三剑士.ass,M15_1994_大雄与梦幻三剑士/02_ZH_JP_AUDIO/M15.1994.zh-CN.jp-audio.WOWOWCN.Unknown.ass,M15.1994.zh-CN.jp-audio.WOWOWCN.Unknown.ass,.ass,224216,2b0bc6eb97f935675039555e98b064fc6492da8cd321c07fcd967f1be25a6724,2b0bc6eb97f935675039555e98b064fc6492da8cd321c07fcd967f1be25a6724,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,0,unknown,,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0091,M15,1994,大雄与梦幻三剑士,のび太と夢幻三剣士,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,15[1994]大雄与梦幻三剑士/15[1994]大雄与梦幻三剑士.tc.ass,15[1994]大雄与梦幻三剑士.tc.ass,15[1994]大雄与梦幻三剑士.tc.ass,15[1994]┤≤╨█╙δ├╬╗├╚²╜ú╩┐/15[1994]┤≤╨█╙δ├╬╗├╚²╜ú╩┐.tc.ass,M15_1994_大雄与梦幻三剑士/02_ZH_JP_AUDIO/M15.1994.zh-TW.jp-audio.Fansub.漫游字幕组.ass,M15.1994.zh-TW.jp-audio.Fansub.漫游字幕组.ass,.ass,144613,0eb554b90bb8dc57707ecb7b43d53c5727cf2d136a3b9025e1a9552f8b4d67dd,0eb554b90bb8dc57707ecb7b43d53c5727cf2d136a3b9025e1a9552f8b4d67dd,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1786,UTF-8-SIG,[1994]大雄与梦幻三剑士,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
